id,time_stamp,created_at,author,favourite_count,re_tweeet_count,text,original_tweet_id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,iso_language_code,source,user_id,conversation_id,stake_holder,
		"11982","2014-02-11 11:08:33.981","2014-02-11","trafficscotland","0","0","@nanof2bratz No doubt it's heading our way...eekk.","433195850450235392","nanof2bratz","433194809126563840","40431773","en","Web","20106985","11880","t",
		"11986","2014-02-11 11:08:50.885","2014-02-11","trafficscotland","0","0","@JohnGlenday Ha, yes John.","433195921430437889","JohnGlenday","433194113576742912","21243565","en","Web","20106985","11880","t",
		"12032","2014-02-11 11:17:36.922","2014-02-11","kiwi2506","0","0","@FirstScotland but notices are up at Livingston depot in regard to it's withdrawal, can you clarify?","433198127877980160","FirstScotland","433194090680029184","417922146","en","Twitter for iPhone","431246134","10773","f",
		"12036","2014-02-11 11:19:59.96","2014-02-11","FirstScotland","0","0","@kiwi2506 as per information supplied yesterday can only advise that at this time nothing has been registered to change ^Amy","433198727738966016","kiwi2506","433198127877980160","431246134","en","Twitter for iPhone","417922146","10773","t",
		"13520","2014-02-11 17:32:58.238","2014-02-11","scotfishmuseum","0","0","@BBCScotWeather  Flurry of snow in the wind in Anstruther just now but nothing settled","433292589312122880","BBCScotWeather","-1","300266772","en","Web","204764426","","f",
		"12040","2014-02-11 11:22:33.003","2014-02-11","kiwi2506","0","0","@FirstScotland there may not be info yet in regard to a change but a notice is in the depot, can u clarify if this notice actually exists?","433199369039663104","FirstScotland","433198727738966016","417922146","en","Twitter for iPhone","431246134","10773","f",
		"12080","2014-02-11 11:34:52.225","2014-02-11","cakerdeath42","0","0","RT @trafficscotland: The sun is shining @ #A83 #Rest and Be Thankful. http://t.co/Gm9FKXHLdW","433202470203174912","","-1","-1","en","Twitter for BlackBerry","1219518396","","f",
		"12087","2014-02-11 11:36:10.042","2014-02-11","FirstScotland","0","0","Service levels being registered for Easter and May Day so just about to start on the customer comms. Info should be avail next week ^Amy","433202796460916736","","-1","-1","en","Web","417922146","","t",
		"12090","2014-02-11 11:37:22.809","2014-02-11","LHH_Scotland","0","0","RT @trafficscotland: The sun is shining @ #A83 #Rest and Be Thankful. http://t.co/Gm9FKXHLdW","433203101815037952","","-1","-1","en","<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>","408757727","","f",
		"12097","2014-02-11 11:39:23.288","2014-02-11","trafficscotland","0","0","Glasgow: Dumbreck Rd E/B @ #M77 overbridge J1 road CLEARED after earlier accident. Traffic returned to normal.","433203606997573632","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"12101","2014-02-11 11:39:23.746","2014-02-11","EdenScottLtd","0","0","@AberdeenCity Accountancy Exchance next Friday, discussing Commercial Accountancy: Register for your place today: http://t.co/peqMKzkyzM","433203608968908800","AberdeenCity","-1","18330335","en","Web","308441281","","f",
		"12106","2014-02-11 11:40:19.756","2014-02-11","EdenScottLtd","0","0","@AberdeenCity Accountancy Exchange - we'll be discussing Commercial Accountancy: Register for your place today: http://t.co/peqMKzkyzM","433203843841540096","AberdeenCity","-1","18330335","en","Web","308441281","","f",
		"12162","2014-02-11 11:50:59.952","2014-02-11","BBCTravelScot","0","0","RT @EilidhPinkChic: @bbctravelscot road works Dumbarton rd, at Yoker ferry Rd, tail backs ++, 15 mins to go 2 blocks!! Temp lights both dir…","433206529245081600","","-1","-1","en","Web","133322750","","t",
		"12167","2014-02-11 11:51:53.888","2014-02-11","BeckyWilsoon","0","0","RT @trafficscotland: ScottishBorders: Current situation on #A68 at Carter Bar. #snow #scotland http://t.co/yYRSZh8jQp","433206755242557441","","-1","-1","en","Twitter for iPhone","510918697","","f",
		"12179","2014-02-11 11:52:02.348","2014-02-11","GlasgowRoads","0","0","Glasgow West - Dumbarton Road at Kelso Street ( Ward 12): Date: Tuesday 11th February 2014 Description:Due to road… http://t.co/VEm2DjnyXK","433206790571196416","","-1","-1","en","<a href="http://www.google.com/" rel="nofollow">Google</a>","56970797","","t",
		"12188","2014-02-11 11:53:41.002","2014-02-11","BeckyWilsoon","0","0","RT @trafficscotland: #A83 #Rest and Be Thankful - look at the SNOW!!! http://t.co/Ou65JZWEMs","433207204720955392","","-1","-1","en","Twitter for iPhone","510918697","","f",
		"12195","2014-02-11 11:54:18.015","2014-02-11","BeckyWilsoon","0","0","RT @trafficscotland: The sun is shining @ #A83 #Rest and Be Thankful. http://t.co/Gm9FKXHLdW","433207358509293569","","-1","-1","en","Twitter for iPhone","510918697","","f",
		"12202","2014-02-11 11:56:20.778","2014-02-11","CraigleaLodge","0","0","@trafficscotland How much extra time should we allow for crossing #A9 #Kessock Bridge southbound tomorrow 11am?","433207874605424641","trafficscotland","-1","20106985","en","Web","455665456","","f",
		"12208","2014-02-11 11:56:55.844","2014-02-11","mrwalkergs","0","0","@trafficscotland are the conditions clear heading south on M74 from Glasgow to Carlisle? Heading home to newcastle","433208021993652224","trafficscotland","-1","20106985","en","Twitter for iPhone","203878230","","f",
		"12212","2014-02-11 11:58:37.222","2014-02-11","CJphotos1","0","0","@AberdeenCity #42 ... A letter sent in 1931 by my Grandparents . Before they were married: http://t.co/mZSqyD0lmZ http://t.co/CU8wyEX1uf","433208445504720896","AberdeenCity","-1","18330335","en","Web","1148595462","","f",
		"12223","2014-02-11 12:02:30.958","2014-02-11","frank_mccarthy","0","0","RT @trafficscotland: Here's the conditions on the #A83 at Rest and Be Thankful. I'm thinking we can make igloos here! #snow #scotland http:…","433209427307798528","","-1","-1","en","Twitter for iPhone","52677177","","f",
		"12116","2014-02-11 11:42:30.495","2014-02-11","NigelCushway","0","0","@trafficscotland @UKSnowUpdates still no snow wishaw Central Scotland.","433204392196833280","trafficscotland","433200628735553537","20106985","en","Twitter for iPhone","1048903489","12055","f",
		"12121","2014-02-11 11:42:52.425","2014-02-11","trafficscotland","0","0","@NigelCushway @UKSnowUpdates Are you jealous Nigel?!","433204484206915584","NigelCushway","433204248281894912","1048903489","en","Web","20106985","12055","t",
		"12126","2014-02-11 11:43:40.38","2014-02-11","NigelCushway","0","0","@trafficscotland @UKSnowUpdates easy answer no.","433204685538091008","trafficscotland","433204484206915584","20106985","en","Twitter for iPhone","1048903489","12055","f",
		"12131","2014-02-11 11:43:43.093","2014-02-11","UKSnowUpdates","0","0","@trafficscotland @NigelCushway It sounds like he is!","433204696745254912","trafficscotland","433204484206915584","20106985","en","<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>","102493828","12055","f",
		"12141","2014-02-11 11:44:34.346","2014-02-11","trafficscotland","0","0","@NigelCushway @UKSnowUpdates Keep it away for as long as possible ha.","433204911719714816","NigelCushway","433204685538091008","1048903489","en","Web","20106985","12055","t",
		"12146","2014-02-11 11:48:50.41","2014-02-11","trafficscotland","0","0","@frogsbody @double_pand No. Thank you ha. FAR too cold.","433205985750970369","frogsbody","433204909803339776","189130892","en","Web","20106985","12136","t",
		"12151","2014-02-11 11:49:15.457","2014-02-11","trafficscotland","0","0","@UKSnowUpdates @NigelCushway I thought so too ha.","433206090201698304","UKSnowUpdates","433204696745254912","102493828","en","Web","20106985","12055","t",
		"12156","2014-02-11 11:50:38.081","2014-02-11","keel_baillie","0","0","@trafficscotland @NigelCushway @UKSnowUpdates im jealous !","433206436848357376","trafficscotland","433204484206915584","20106985","fr","Web","747085640","12055","f",
		"12183","2014-02-11 11:53:09.585","2014-02-11","frogsbody","0","0","@trafficscotland @UKSnowUpdates ha the suns out - good for swimming after all ;))","433207072872992768","trafficscotland","433200628735553537","20106985","en","Twitter for iPhone","189130892","12055","f",
		"12218","2014-02-11 12:00:35.318","2014-02-11","frank_mccarthy","0","0","@trafficscotland Snow in #scotland ?","433208942358200320","trafficscotland","433200628735553537","20106985","en","Twitter for iPhone","52677177","12055","f",
		"12231","2014-02-11 12:03:07.063","2014-02-11","trafficscotland","0","0","@CraigleaLodge Hello, we don't tend to see any delays outwith peak but leave extra time & check our twitter also listen to #TSRadio.","433209578759532544","CraigleaLodge","433207874605424641","455665456","en","Web","20106985","12202","t",
		"12236","2014-02-11 12:03:47.15","2014-02-11","trafficscotland","0","0","@frank_mccarthy Who would have thunk it ha.","433209746884030464","frank_mccarthy","433208942358200320","52677177","en","Web","20106985","12055","t",
		"12240","2014-02-11 12:04:20.716","2014-02-11","CraigleaLodge","0","0","@trafficscotland Cheers!","433209887599124480","trafficscotland","433209578759532544","20106985","nl","Twitter for Android","455665456","12202","f",
		"12136","2014-02-11 11:44:33.852","2014-02-11","frogsbody","0","0","@trafficscotland @double_pand remember swimming in that loch when we were kids? Ha fancy it today!!?","433204909803339776","frogsbody","433204111803428864","189130892","en","Twitter for iPhone","189130892","11880","f",
		"12244","2014-02-11 12:04:52.576","2014-02-11","FirstScotland","0","0","Blackburn, Ash Grove closure and diversion.Monday 17 February  - Saturday 15 March 2014 ... http://t.co/u8gxatPJnK","433210021389029377","","-1","-1","en","First Travel News - http://www.firstgroup.com","417922146","","t",
		"12252","2014-02-11 12:06:54.161","2014-02-11","peterbrownbarra","0","0","RT @ScotRail: Travel to London overnight on the Sleeper and get 1/3 off when you book online. Take our virtual tour: http://t.co/bNcxR2Wj5J","433210531387043840","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","1362564518","","f",
		"12257","2014-02-11 12:08:34.286","2014-02-11","FirstScotland","0","0","RT @VisitScotNews: Fancy seeing one of the UK’s biggest ever battle re-enactments? Tickets for Bannockburn Live are on sale now! http://t.c…","433210951329132545","","-1","-1","en","Web","417922146","","t",
		"12266","2014-02-11 12:14:29.976","2014-02-11","MrJonMcKay","0","0","@edintravel Dark green lamp citybound this morning at Lanark Rd West / Pentland View ped crossing.","433212443175972864","edintravel","-1","141165868","en","Twitter for Android","324955557","","f",
		"12270","2014-02-11 12:15:04.643","2014-02-11","BBCTravelScot","0","0","Hello Tweeters - I'm lost for words! T.T.","433212588495630336","","-1","-1","en","Web","133322750","","t",
		"12273","2014-02-11 12:15:05.942","2014-02-11","islayblog","0","0","RT @trafficscotland: The sun is shining @ #A83 #Rest and Be Thankful. http://t.co/Gm9FKXHLdW","433212593944428544","","-1","-1","en","Web","18450240","","f",
		"12280","2014-02-11 12:15:33.59","2014-02-11","BBCTravelScot","0","0","Very wintry conditions in parts with more sleet and snow showers expected later in the day - no reports of any road closures at the moment.","433212709446766592","","-1","-1","en","Web","133322750","","t",
		"12283","2014-02-11 12:15:58.014","2014-02-11","BBCTravelScot","0","0","Glasgow - Dumbarton Road - 15 min delays in both directions at Yoker through the roadworks area. That's rubbish! T.T.","433212812412715008","","-1","-1","en","Web","133322750","","t",
		"12286","2014-02-11 12:17:28.029","2014-02-11","AshleighMeikle","0","0","@scotrail planned my whole day around getting that train, to be given 1 minute notice of it being cancelled is awful service","433213189074198528","ScotRail","-1","61569136","en","Twitter for iPhone","49670704","","f",
		"12290","2014-02-11 12:17:31.482","2014-02-11","StuartDicksonSD","0","0","RT @BBCTravelScot: Very wintry conditions in parts with more sleet and snow showers expected later in the day - no reports of any road clos…","433213204496646145","","-1","-1","en","Twitter for iPhone","160324768","","f",
		"12298","2014-02-11 12:23:40.118","2014-02-11","BBCTravelScot","0","0","Sad to hear about the lovely Shirley Temple passing away. Today's song will be 'Animal Carckers in my Soup' in her honour. T.T.","433214750688698368","","-1","-1","en","Web","133322750","","t",
		"12301","2014-02-11 12:24:07.07","2014-02-11","BBCTravelScot","0","0","Kessock Bridge has a contraflow between North Kessock and Inverness - no delays at the moment. T.T.","433214863544832000","","-1","-1","en","Web","133322750","","t",
		"12304","2014-02-11 12:24:53.81","2014-02-11","Canisp","0","0","RT @BBCTravelScot: Kessock Bridge has a contraflow between North Kessock and Inverness - no delays at the moment. T.T.","433214932453453825","","-1","-1","en","Web","19080146","","f",
		"12308","2014-02-11 12:26:11.399","2014-02-11","pugsandhugsx","0","0","RT @BBCTravelScot: Kessock Bridge has a contraflow between North Kessock and Inverness - no delays at the moment. T.T.","433215385308241920","","-1","-1","en","Twitter for iPhone","371371753","","f",
		"12312","2014-02-11 12:27:33.333","2014-02-11","JoeMegaFan","0","0","RT @BBCTravelScot: Sad to hear about the lovely Shirley Temple passing away. Today's song will be 'Animal Carckers in my Soup' in her honou…","433215728507174913","","-1","-1","en","Twitter for iPhone","142855199","","f",
		"12320","2014-02-11 12:29:14.91","2014-02-11","PeakRambler","0","0","RT @trafficscotland: #A83 #Rest and Be Thankful - look at the SNOW!!! http://t.co/Ou65JZWEMs","433216154723942400","","-1","-1","en","Twitter for Android","347330512","","f",
		"12327","2014-02-11 12:36:14.458","2014-02-11","trafficscotland","0","0","#A9 #Drumochter - conditions looking spooky... http://t.co/m79hSiExx0","433217914137636866","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"12333","2014-02-11 12:37:20.401","2014-02-11","BBCTravelScot","0","0","Trains btwn Glasgow Queen St / Edinburgh & Dunblane replace by bus btwn Stirling & Dunblane. Trains btwn Glasgow Queen St & Alloa as normal.","433218190810689538","","-1","-1","en","Web","133322750","","t",
		"12343","2014-02-11 12:39:50.445","2014-02-11","Heilandaspeat","0","0","RT @trafficscotland: #A9 #Drumochter - conditions looking spooky... http://t.co/m79hSiExx0","433218820573257728","","-1","-1","en","Web","1165820600","","f",
		"12350","2014-02-11 12:40:52.987","2014-02-11","StivTanwall","0","0","@ScotRail Hello i am wanting to travel somewhere and come back the next days is it possible to buy a return ticket like that on the train?","433219082817523712","ScotRail","-1","61569136","en","Web","393069428","","f",
		"12354","2014-02-11 12:40:56.635","2014-02-11","AberdeenCity","0","0","RT @VisitScotBTU: RT @ITCMmagazine: Hotel group Thistle invests £6.9 million in major refurbishment of two key Aberdeen venues http://t.co/…","433219097888030720","","-1","-1","en","<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>","18330335","","t",
		"12360","2014-02-11 12:41:01.258","2014-02-11","BEAUTIFULMUMSIE","0","0","RT @trafficscotland: Strathclyde - YELLOW Weather Alert, Showers will turn increasingly to snow on Tuesday, even... http://t.co/krDXz31wc0 …","433219117450272768","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","825602515","","f",
		"12370","2014-02-11 12:42:42.795","2014-02-11","firestonesusie","0","0","RT @trafficscotland: #A83 #Rest and Be Thankful - look at the SNOW!!! http://t.co/Ou65JZWEMs","433219543474126848","","-1","-1","en","Twitter for Android","37649484","","f",
		"12377","2014-02-11 12:42:43.61","2014-02-11","adam_drummond","0","0","RT @trafficscotland: SW Scotland, Lothian and Borders - YELLOW Weather Alert, Showers will turn increasingly to snow... http://t.co/ryYuSQi…","433219546842152960","","-1","-1","en","Twitter for BlackBerry","1270365648","","f",
		"12366","2014-02-11 12:41:26.273","2014-02-11","trafficscotland","0","0","@mrwalkergs Yeah, leave plenty of time Garry just in case it gets worse. Take care!","433219222328471552","mrwalkergs","433215841023578112","203878230","en","Web","20106985","12316","t",
		"12294","2014-02-11 12:22:48.396","2014-02-11","BBCTravelScot","0","0","@Shaun_Donaldson Hey Shauny - welcome on board. T.T.","433214533495033856","Shaun_Donaldson","433213960276684800","286176890","en","Web","133322750","12270","t",
		"12316","2014-02-11 12:28:00.051","2014-02-11","mrwalkergs","0","0","@trafficscotland ok thanks guys better get a shifty on so don't get caught in it","433215841023578112","trafficscotland","433208789626392576","20106985","en","Twitter for iPhone","203878230","12208","f",
		"12383","2014-02-11 12:42:57.537","2014-02-11","lindatellier3","0","0","RT @trafficscotland: #A9 #Drumochter - conditions looking spooky... http://t.co/m79hSiExx0","433219605302349824","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","876876110","","f",
		"12390","2014-02-11 12:44:09.952","2014-02-11","cakerdeath42","0","0","RT @trafficscotland: #A9 #Drumochter - conditions looking spooky... http://t.co/m79hSiExx0","433219908919652352","","-1","-1","en","Twitter for BlackBerry","1219518396","","f",
		"12397","2014-02-11 12:45:27.53","2014-02-11","BBCTravelScot","0","0","I baked a cake for the very first time! Behold the Victoria Sponge. Now you'll all havme to come for tea. T.T. http://t.co/yXrrZeG9Eg","433220232610455552","","-1","-1","en","Web","133322750","","t",
		"12401","2014-02-11 12:45:57.507","2014-02-11","BattyeHamish","0","0","RT @BBCTravelScot: I baked a cake for the very first time! Behold the Victoria Sponge. Now you'll all havme to come for tea. T.T. http://t.…","433220360084160512","","-1","-1","en","Twitter for iPhone","2157059759","","f",
		"12410","2014-02-11 12:49:17.525","2014-02-11","b3lla","0","0","RT @trafficscotland: SW Scotland, Lothian and Borders - YELLOW Weather Alert, Showers will turn increasingly to snow... http://t.co/ryYuSQi…","433221199003648000","","-1","-1","en","Web","16079055","","f",
		"12416","2014-02-11 12:49:23.357","2014-02-11","ScotRail","0","0","All services running through Stirling may be delayed or revised at short notice. This is due to safety checks being made at Stirling Station","433221223624241152","","-1","-1","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","","t",
		"12423","2014-02-11 12:49:45.147","2014-02-11","BBCTravelScot","0","0","The A875 Balfron to Killearn road - reports of a fuel spillage. Council en route to treat the road so take care as it is slippy. T.T.","433221314828959744","","-1","-1","en","Web","133322750","","t",
		"12430","2014-02-11 12:50:12.019","2014-02-11","LISALANASAM","0","0","RT @BBCTravelScot: Trains btwn Glasgow Queen St / Edinburgh & Dunblane replace by bus btwn Stirling & Dunblane. Trains btwn Glasgow Queen S…","433221427710664706","","-1","-1","en","Twitter for iPhone","32877978","","f",
		"12438","2014-02-11 12:51:00.575","2014-02-11","CentralFMNews","0","0","RT @ScotRail: All services running through Stirling may be delayed or revised at short notice. This is due to safety checks being made at S…","433221631318962176","","-1","-1","en","Web","402193799","","f",
		"12450","2014-02-11 12:52:13.707","2014-02-11","lalatraceyfaye","0","0","RT @ScotRail: All services running through Stirling may be delayed or revised at short notice. This is due to safety checks being made at S…","433221938073583616","","-1","-1","en","Twitter for iPhone","18121693","","f",
		"12464","2014-02-11 12:54:39.592","2014-02-11","HarthillCH","0","0","@ScotRail Curious question - on average how many people use Scotrail Services every day?","433222549913477120","ScotRail","-1","61569136","en","Twitter for iPhone","343332298","","f",
		"12472","2014-02-11 12:56:39.401","2014-02-11","BBCTravelScot","0","0","RT @forthroadbridge: High winds - Speed restriction on bridge (12:54 GMT 11/02/14)","433223052286255104","","-1","-1","en","Web","133322750","","t",
		"12480","2014-02-11 12:57:23.898","2014-02-11","trafficscotland","0","0","A90 Forth Road Bridge - High winds, All lanes restricted in both directions for more than an hour http://t.co/L8Tr9YmnsB #TSIncident","433223239008256000","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"12485","2014-02-11 12:57:57.921","2014-02-11","parkhead01","0","0","RT @trafficscotland: A90 Forth Road Bridge - High winds, All lanes restricted in both directions for more than an hour http://t.co/L8Tr9Ymn…","433223381732048896","","-1","-1","en","Twitter for Windows Phone","383419451","","f",
		"12495","2014-02-11 12:58:40.965","2014-02-11","trafficscotland","0","0","Windy Bridge: #A90 FRB - speed restriction 40mph. Take care crossing please!","433223562149625857","","-1","-1","en","<a href="http://sproutsocial.com" rel="nofollow">Sprout Social</a>","20106985","","t",
		"12504","2014-02-11 12:58:42.763","2014-02-11","FCRoads","0","0","RT @trafficscotland: Central Tayside and Fife - YELLOW Weather Alert, Showers will turn increasingly to snow on... http://t.co/tqM86OdLA0 #…","433223569884340224","","-1","-1","en","Web","2188444117","","f",
		"12514","2014-02-11 12:59:30.301","2014-02-11","ClacksCouncil","0","0","RT @ScotRail: All services running through Stirling may be delayed or revised at short notice. This is due to safety checks being made at S…","433223769247989760","","-1","-1","en","Web","31099723","","f",
		"12419","2014-02-11 12:49:35.695","2014-02-11","WeeRascal","0","0","@BBCTravelScot Fabulous. I’ll be right over.","433221275256111104","BBCTravelScot","433220232610455552","133322750","en","<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>","19349934","12397","f",
		"12426","2014-02-11 12:50:06.522","2014-02-11","Shaun_Donaldson","0","0","@BBCTravelScot Looking very splendid T.T. Thank you. :-)","433221404625235968","BBCTravelScot","433220232610455552","133322750","en","Twitter for iPhone","286176890","12397","f",
		"12434","2014-02-11 12:50:27.508","2014-02-11","BBCTravelScot","0","0","@WeeRascal Better be quick - without speeding! T.T.","433221492457754625","WeeRascal","433221275256111104","19349934","en","Web","133322750","12397","t",
		"12442","2014-02-11 12:51:03.576","2014-02-11","TraceyRodgers1","0","0","@BBCTravelScot Impressive!","433221643864113152","BBCTravelScot","433220232610455552","133322750","pt","Twitter for Windows Phone","458362638","12397","f",
		"12446","2014-02-11 12:51:33.599","2014-02-11","trafficscotland","0","0","@zetadoc Sunny here in South Queensferry too :) Have a nice day Mary! Gillian","433221769697050626","zetadoc","433220391612727296","42736938","en","Web","20106985","10853","t",
		"12459","2014-02-11 12:54:23.26","2014-02-11","MadCatsBabies","0","0","@BBCTravelScot @LISALANASAM thanks. I'm going direct to Edinburgh and no issues yet.","433222481361776640","BBCTravelScot","433218190810689538","133322750","en","Twitter for iPhone","19644067","12333","f",
		"12468","2014-02-11 12:54:40.838","2014-02-11","BBCTravelScot","0","0","@TraceyRodgers1 It was right easy Tracey - then just used silicone heart shaped cake tins and voila!","433222554606522368","TraceyRodgers1","433221643864113152","458362638","en","Web","133322750","12397","t",
		"12476","2014-02-11 12:57:00.168","2014-02-11","ScotRail","0","0","@StivTanwall Hello, that sort of ticket is called and open return and would depend on the distance your travel.","433223139246768128","StivTanwall","433219082817523712","393069428","en","<a href="http://www.conversocial.com" rel="nofollow">Conversocial</a>","61569136","12350","t",
		"12491","2014-02-11 12:58:25.719","2014-02-11","StivTanwall","0","0","@ScotRail The distance is from Milliken Park to Kilmarnock.","433223498199080960","ScotRail","433223139246768128","61569136","en","Web","393069428","12350","f",
		"12499","2014-02-11 12:58:42.06","2014-02-11","DreaF82","0","0","@trafficscotland stop rubbing it in #iwantsnow","433223566663106560","trafficscotland","433217914137636866","20106985","en","Twitter for Android","1349489334","12327","f",
		"12510","2014-02-11 12:58:52.784","2014-02-11","AyrshireNPolice","0","0","@BBCTravelScot - we are on our way - stick the kettle on!!","433223611877687296","BBCTravelScot","433220232610455552","133322750","en","Twitter for iPhone","545879726","12397","f",
		"12538","2014-02-11 13:03:39.875","2014-02-11","trafficscotland","0","0","A90 Forth Road Bridge - Weather, Road users are advised to use caution crossing the A90 Forth Road... http://t.co/KzE1mBdHU9 #TSIncident","433224816125284352","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"12543","2014-02-11 13:05:45.722","2014-02-11","trafficscotland","0","0","A90 Forth Road Bridge - Weather, Road users are advised to use caution crossing the A90 Forth Road... http://t.co/gSjY4Tr6Ma #TSIncident","433225343508697088","","-1","-1","en","<a href="http://trafficscotland.org/" rel="nofollow">TrafficScotland</a>","20106985","","t",
		"14091","2014-02-11 19:59:56.526","2014-02-11","realscotveg","0","0","RT @trafficscotland: #A82 Tyndrum at the moment http://t.co/Ppod0xLaol","433329575272005632","","-1","-1","en","Web","618376954","","f",
		"12552","2014-02-11 13:06:35.535","2014-02-11","BBCTravelScot","0","0","RT @metofficeScot: Yellow Warning of Snow for Grampian : Aberdeenshire & Moray valid from 1000 Wed 12 Feb to 2100 Wed 12 Feb http://t.co/FT…","433225552892547072","","-1","-1","en","Web","133322750","","t",
		"12557","2014-02-11 13:06:45.22","2014-02-11","alimack","0","0","RT @ScotRail: All services running through Stirling may be delayed or revised at short notice. This is due to safety checks being made at S…","433225593426292736","","-1","-1","en","<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>","18190399","","f",
		"12561","2014-02-11 13:07:16.551","2014-02-11","marion_anne_s","0","0","RT @trafficscotland: Central Tayside and Fife - YELLOW Weather Alert, Showers will turn increasingly to snow on... http://t.co/tqM86OdLA0 #…","433225724909322240","","-1","-1","en","<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>","98891097","","f",
		"12567","2014-02-11 13:07:35.226","2014-02-11","BBCTravelScot","0","0","RT @policescotland: How many online friends can our police pup Trio make? Let's experiment on Safer Internet Day. Please RT for #SID2014 ht…","433225803212787712","","-1","-1","en","Web","133322750","","t",
		"12573","2014-02-11 13:09:50.84","2014-02-11","BeckyWilsoon","0","0","RT @trafficscotland: #A9 #Drumochter - conditions looking spooky... http://t.co/m79hSiExx0","433226371998183425","","-1","-1","en","Twitter for iPhone","510918697","","f",
		"12580","2014-02-11 13:10:07.508","2014-02-11","BeckyWilsoon","0","0","RT @trafficscotland: Grampian - YELLOW Weather Alert, Showers will turn increasingly to snow on Tuesday, even down... http://t.co/I3aMj7ZTD…","433226441770414080","","-1","-1","en","Twitter for iPhone","510918697","","f",
		"12586","2014-02-11 13:16:30.19","2014-02-11","shazzapickles","0","0","RT @trafficscotland: #A9 #Drumochter - conditions looking spooky... http://t.co/m79hSiExx0","433228046842482688","","-1","-1","en","Twitter for iPhone","221046293","","f",
		"12593","2014-02-11 13:19:59.995","2014-02-11","unevendays","0","0","RT @AberdeenCity: Donald Trump loses wind farm battle http://t.co/Y6McfJ4ybQ","433228927033942016","","-1","-1","en","Twitter for Android","41622070","","f",
		"12598","2014-02-11 13:21:12.32","2014-02-11","FifeCouncil","0","0","RT @trafficscotland: A90 Forth Road Bridge - Weather, Road users are advised to use caution crossing the A90 Forth Road... http://t.co/gSjY…","433229230332465152","","-1","-1","en","Web","167386251","","f",
		"12604","2014-02-11 13:23:18.766","2014-02-11","FifeCouncil","0","0","RT @trafficscotland: Windy Bridge: #A90 FRB - speed restriction 40mph. Take care crossing please!","433229760727379968","","-1","-1","en","Web","167386251","","f",
		"12611","2014-02-11 13:25:03.212","2014-02-11","roadscot","0","0","A90 Forth Road Bridge - High winds: All lanes restricted in both directions for up to 15 minutes http://t.co/4UONqvxvkw","433230198415187970","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"12617","2014-02-11 13:25:04.263","2014-02-11","roadscot","0","0","A90 Forth Road Bridge - High winds: Road users are advised to use caution crossing the A90 Forth Road Bridge d... http://t.co/BpIF8HeqTq","433230201955164160","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"12623","2014-02-11 13:25:04.482","2014-02-11","roadscot","0","0","A90 Forth Road Bridge - High winds: Road users are advised to use caution crossing the A90 Forth Road Bridge d... http://t.co/r6KxZeWsPo","433230203909701632","","-1","-1","en","<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>","86934802","","t",
		"12627","2014-02-11 13:26:22.875","2014-02-11","west_team","0","0","RT @trafficscotland: A90 Forth Road Bridge - Weather, Road users are advised to use caution crossing the A90 Forth Road... http://t.co/gSjY…","433230532810637312","","-1","-1","en","<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>","338292718","","f",
		"12637","2014-02-11 13:26:51.921","2014-02-11","Normski68","0","0","RT @trafficscotland: The sun is shining @ #A83 #Rest and Be Thankful. http://t.co/Gm9FKXHLdW","433230654713892864","","-1","-1","en","Twitter for Android","143514551","","f",
		"12644","2014-02-11 13:27:41.401","2014-02-11","grahamd09","0","0","@FirstinGlasgow - I want you lot @FirstinGlasgow network department to scrap the "Simplicity" network after @Glasgow2014 @glasgow2014 1/2","433230862168358913","FirstinGlasgow","-1","110667154","en","Twitter for Android","31883132","","f",
